run,case,selection_mode,mode,cohort,repetition,position,method,elapsed_seconds,cpu_seconds,peak_rss_bytes,process_cpu_seconds,calls
screen-arrow-owned,100mb-all,all,fresh,1,3,3,stata,0.01,,144654336,0.026463,
screen-arrow-owned,100mb-all,all,fresh,1,3,4,baseline-dta,0.047,0.144,293863424,0.330447,
screen-arrow-owned,100mb-all,all,fresh,1,3,5,baseline-arrow,0.031,0.098,377470976,0.281753,
screen-arrow-owned,100mb-all,all,fresh,1,4,1,candidate-arrow,0.036,0.102,357941248,0.283413,
screen-arrow-owned,100mb-all,all,fresh,1,4,2,stata,0.01,,144687104,0.025876999999999997,
screen-arrow-owned,100mb-all,all,fresh,1,4,3,baseline-dta,0.048,0.144,293109760,0.325409,
screen-arrow-owned,100mb-all,all,fresh,1,4,4,baseline-arrow,0.03,0.098,379535360,0.279636,
screen-arrow-owned,100mb-all,all,fresh,1,4,5,candidate-dta,0.047,0.144,293502976,0.325331,
screen-arrow-owned,100mb-all,all,fresh,1,5,1,stata,0.01,,144637952,0.025784,
screen-arrow-owned,100mb-all,all,fresh,1,5,2,baseline-dta,0.048,0.145,294731776,0.32556,
screen-arrow-owned,100mb-all,all,fresh,1,5,3,baseline-arrow,0.032,0.099,380485632,0.281402,
screen-arrow-owned,100mb-all,all,fresh,1,5,4,candidate-dta,0.048,0.146,293191680,0.327252,
screen-arrow-owned,100mb-all,all,fresh,1,5,5,candidate-arrow,0.036,0.101,363069440,0.283698,
screen-arrow-owned,100mb-all,all,fresh,1,6,1,stata,0.011,,144621568,0.026167999999999997,
screen-arrow-owned,100mb-all,all,fresh,1,6,2,candidate-arrow,0.036,0.1,361267200,0.28423499999999996,
screen-arrow-owned,100mb-all,all,fresh,1,6,3,candidate-dta,0.047,0.146,292798464,0.326909,
screen-arrow-owned,100mb-all,all,fresh,1,6,4,baseline-arrow,0.032,0.1,383582208,0.283018,
screen-arrow-owned,100mb-all,all,fresh,1,6,5,baseline-dta,0.047,0.142,291995648,0.323616,
screen-arrow-owned,india-all,all,fresh,1,1,1,baseline-dta,0.746,5.305,5237948416,5.507132,
screen-arrow-owned,india-all,all,fresh,1,1,2,baseline-arrow,0.571,4.549,10279911424,4.759596,
screen-arrow-owned,india-all,all,fresh,1,1,3,candidate-dta,0.747,5.333,5235556352,5.535442,
screen-arrow-owned,india-all,all,fresh,1,1,4,candidate-arrow,4.301,6.223,5455200256,6.436285,
screen-arrow-owned,india-all,all,fresh,1,1,5,stata,0.472,,5256757248,0.503402,
screen-arrow-owned,india-all,all,fresh,1,2,1,baseline-arrow,0.57,4.46,10280042496,4.670305,
screen-arrow-owned,india-all,all,fresh,1,2,2,candidate-dta,0.745,5.316,5236310016,5.51836,
screen-arrow-owned,india-all,all,fresh,1,2,3,candidate-arrow,4.242,6.127,5460738048,6.338668,
screen-arrow-owned,india-all,all,fresh,1,2,4,stata,0.471,,5256871936,0.502616,
screen-arrow-owned,india-all,all,fresh,1,2,5,baseline-dta,0.743,5.298,5235163136,5.500679,
screen-arrow-owned,india-all,all,fresh,1,3,1,candidate-dta,0.745,5.333,5236015104,5.537256999999999,
screen-arrow-owned,india-all,all,fresh,1,3,2,candidate-arrow,4.25,6.169,5455118336,6.380719,
screen-arrow-owned,india-all,all,fresh,1,3,3,stata,0.47,,5256822784,0.5013209999999999,
screen-arrow-owned,india-all,all,fresh,1,3,4,baseline-dta,0.744,5.301,5234147328,5.508239,
screen-arrow-owned,india-all,all,fresh,1,3,5,baseline-arrow,0.571,4.526,10279829504,4.737749,
screen-arrow-owned,india-all,all,fresh,1,4,1,candidate-arrow,4.26,6.163,5456822272,6.375596,
screen-arrow-owned,india-all,all,fresh,1,4,2,stata,0.474,,5256871936,0.504222,
screen-arrow-owned,india-all,all,fresh,1,4,3,baseline-dta,0.758,5.332,5237800960,5.535456,
screen-arrow-owned,india-all,all,fresh,1,4,4,baseline-arrow,0.567,4.559,10283171840,4.769905,
screen-arrow-owned,india-all,all,fresh,1,4,5,candidate-dta,0.754,5.351,5237669888,5.5541409999999996,
screen-arrow-owned,india-all,all,fresh,1,5,1,stata,0.473,,5256806400,0.507886,
screen-arrow-owned,india-all,all,fresh,1,5,2,baseline-dta,0.748,5.349,5234458624,5.551709000000001,
screen-arrow-owned,india-all,all,fresh,1,5,3,baseline-arrow,0.574,4.501,10283761664,4.711399,
screen-arrow-owned,india-all,all,fresh,1,5,4,candidate-dta,0.75,5.355,5238620160,5.556929,
screen-arrow-owned,india-all,all,fresh,1,5,5,candidate-arrow,4.258,6.121,5456642048,6.350346,
screen-arrow-owned,india-all,all,fresh,1,6,1,stata,0.473,,5256740864,0.503485,
screen-arrow-owned,india-all,all,fresh,1,6,2,candidate-arrow,4.243,6.104,5459214336,6.31628,
screen-arrow-owned,india-all,all,fresh,1,6,3,candidate-dta,0.75,5.362,5236506624,5.5655529999999995,
screen-arrow-owned,india-all,all,fresh,1,6,4,baseline-arrow,0.569,4.515,10280009728,4.727451,
screen-arrow-owned,india-all,all,fresh,1,6,5,baseline-dta,0.747,5.317,5233852416,5.520304,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,1,1,baseline-dta,0.264,0.338,232177664,0.502528,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,1,2,baseline-arrow,0.072,0.093,265863168,0.257206,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,1,3,candidate-dta,0.265,0.338,232128512,0.505258,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,1,4,candidate-arrow,0.09,0.102,241303552,0.265686,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,1,5,stata,0.319,,80789504,0.33459099999999997,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,2,1,baseline-arrow,0.07,0.094,265945088,0.257889,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,2,2,candidate-dta,0.265,0.339,232177664,0.5030749999999999,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,2,3,candidate-arrow,0.091,0.1,242417664,0.263739,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,2,4,stata,0.317,,80855040,0.332744,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,2,5,baseline-dta,0.266,0.339,232390656,0.503262,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,3,1,candidate-dta,0.265,0.338,232112128,0.502077,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,3,2,candidate-arrow,0.09,0.101,242286592,0.265668,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,3,3,stata,0.317,,81297408,0.332846,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,3,4,baseline-dta,0.265,0.337,232194048,0.5028509999999999,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,3,5,baseline-arrow,0.071,0.094,268206080,0.25854900000000003,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,4,1,candidate-arrow,0.091,0.102,241352704,0.266569,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,4,2,stata,0.321,,80805888,0.33639199999999997,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,4,3,baseline-dta,0.264,0.338,232259584,0.5042179999999999,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,4,4,baseline-arrow,0.072,0.094,265863168,0.257737,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,4,5,candidate-dta,0.264,0.338,232128512,0.501352,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,5,1,stata,0.318,,80953344,0.33369499999999996,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,5,2,baseline-dta,0.265,0.338,232112128,0.5021469999999999,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,5,3,baseline-arrow,0.071,0.093,266027008,0.257405,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,5,4,candidate-dta,0.265,0.338,232210432,0.502478,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,5,5,candidate-arrow,0.089,0.102,241958912,0.266049,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,6,1,stata,0.317,,80855040,0.332957,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,6,2,candidate-arrow,0.089,0.103,241467392,0.266379,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,6,3,candidate-dta,0.265,0.339,232898560,0.501902,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,6,4,baseline-arrow,0.071,0.094,265748480,0.257738,
screen-arrow-owned,india-30-scattered-known,known,fresh,1,6,5,baseline-dta,0.264,0.336,232308736,0.499936,
screen-arrow-owned,mixed-all,all,fresh,1,1,1,baseline-dta,0.018,0.022,108544000,0.178232,
screen-arrow-owned,mixed-all,all,fresh,1,1,2,baseline-arrow,0.016,0.023,111001600,0.178311,
screen-arrow-owned,mixed-all,all,fresh,1,1,3,candidate-dta,0.017,0.021,108855296,0.18262499999999998,
screen-arrow-owned,mixed-all,all,fresh,1,1,4,candidate-arrow,0.018,0.021,108527616,0.177268,
screen-arrow-owned,mixed-all,all,fresh,1,1,5,stata,0.0,,40599552,0.016682,
screen-arrow-owned,mixed-all,all,fresh,1,2,1,baseline-arrow,0.017,0.022,111345664,0.177682,
screen-arrow-owned,mixed-all,all,fresh,1,2,2,candidate-dta,0.018,0.021,108740608,0.178386,
screen-arrow-owned,mixed-all,all,fresh,1,2,3,candidate-arrow,0.018,0.02,108576768,0.17640499999999998,
screen-arrow-owned,mixed-all,all,fresh,1,2,4,stata,0.001,,40517632,0.016735,
screen-arrow-owned,mixed-all,all,fresh,1,2,5,baseline-dta,0.017,0.021,108412928,0.17767499999999997,
screen-arrow-owned,mixed-all,all,fresh,1,3,1,candidate-dta,0.018,0.022,108789760,0.17831,
screen-arrow-owned,mixed-all,all,fresh,1,3,2,candidate-arrow,0.018,0.02,108658688,0.176846,
screen-arrow-owned,mixed-all,all,fresh,1,3,3,stata,0.001,,40452096,0.016567,
screen-arrow-owned,mixed-all,all,fresh,1,3,4,baseline-dta,0.017,0.023,108724224,0.178,
screen-arrow-owned,mixed-all,all,fresh,1,3,5,baseline-arrow,0.016,0.022,110952448,0.17837199999999998,
screen-arrow-owned,mixed-all,all,fresh,1,4,1,candidate-arrow,0.019,0.02,108544000,0.17640799999999998,
screen-arrow-owned,mixed-all,all,fresh,1,4,2,stata,0.0,,40534016,0.016819999999999998,
screen-arrow-owned,mixed-all,all,fresh,1,4,3,baseline-dta,0.018,0.022,108429312,0.178108,
screen-arrow-owned,mixed-all,all,fresh,1,4,4,baseline-arrow,0.016,0.022,111116288,0.17721599999999998,
screen-arrow-owned,mixed-all,all,fresh,1,4,5,candidate-dta,0.017,0.021,108789760,0.17761699999999997,
screen-arrow-owned,mixed-all,all,fresh,1,5,1,stata,0.001,,40402944,0.016725999999999998,
screen-arrow-owned,mixed-all,all,fresh,1,5,2,baseline-dta,0.017,0.021,108609536,0.17785099999999998,
screen-arrow-owned,mixed-all,all,fresh,1,5,3,baseline-arrow,0.017,0.022,110985216,0.178192,
screen-arrow-owned,mixed-all,all,fresh,1,5,4,candidate-dta,0.018,0.023,108838912,0.179069,
screen-arrow-owned,mixed-all,all,fresh,1,5,5,candidate-arrow,0.018,0.02,108527616,0.17677099999999998,
screen-arrow-owned,mixed-all,all,fresh,1,6,1,stata,0.0,,40468480,0.016737,
screen-arrow-owned,mixed-all,all,fresh,1,6,2,candidate-arrow,0.018,0.021,108560384,0.175251,
screen-arrow-owned,mixed-all,all,fresh,1,6,3,candidate-dta,0.018,0.023,108773376,0.178173,
screen-arrow-owned,mixed-all,all,fresh,1,6,4,baseline-arrow,0.016,0.021,111132672,0.17731899999999998,
screen-arrow-owned,mixed-all,all,fresh,1,6,5,baseline-dta,0.017,0.022,108576768,0.17835299999999998,
screen-default,100mb-all,all,fresh,1,1,1,baseline-dta,0.048,0.148,292765696,0.333708,
screen-default,100mb-all,all,fresh,1,1,2,baseline-arrow,0.031,0.098,381485056,0.28065399999999996,
screen-default,100mb-all,all,fresh,1,1,3,candidate-dta,0.048,0.145,293437440,0.326658,
screen-default,100mb-all,all,fresh,1,1,4,candidate-arrow,0.031,0.099,381435904,0.281022,
screen-default,100mb-all,all,fresh,1,1,5,stata,0.01,,144687104,0.026132,
screen-default,100mb-all,all,fresh,1,2,1,baseline-arrow,0.032,0.101,379584512,0.28346499999999997,
screen-default,100mb-all,all,fresh,1,2,2,candidate-dta,0.048,0.146,292438016,0.327416,
screen-default,100mb-all,all,fresh,1,2,3,candidate-arrow,0.03,0.105,379092992,0.29374599999999995,
screen-default,100mb-all,all,fresh,1,2,4,stata,0.011,,144621568,0.026099999999999998,
screen-default,100mb-all,all,fresh,1,2,5,baseline-dta,0.048,0.146,292257792,0.32840199999999997,
screen-default,100mb-all,all,fresh,1,3,1,candidate-dta,0.047,0.142,293748736,0.32411599999999996,
screen-default,100mb-all,all,fresh,1,3,2,candidate-arrow,0.03,0.097,378339328,0.27933399999999997,
screen-default,100mb-all,all,fresh,1,3,3,stata,0.01,,144670720,0.026062999999999996,
screen-default,100mb-all,all,fresh,1,3,4,baseline-dta,0.048,0.147,292044800,0.32873600000000003,
screen-default,100mb-all,all,fresh,1,3,5,baseline-arrow,0.03,0.099,379764736,0.28215,
screen-default,100mb-all,all,fresh,1,4,1,candidate-arrow,0.032,0.101,376324096,0.28360799999999997,
screen-default,100mb-all,all,fresh,1,4,2,stata,0.01,,144588800,0.026535,
screen-default,100mb-all,all,fresh,1,4,3,baseline-dta,0.048,0.147,292257792,0.328455,
screen-default,100mb-all,all,fresh,1,4,4,baseline-arrow,0.03,0.096,381140992,0.27864099999999997,
screen-default,100mb-all,all,fresh,1,4,5,candidate-dta,0.047,0.144,294338560,0.324884,
screen-default,100mb-all,all,fresh,1,5,1,stata,0.01,,144621568,0.025792,
screen-default,100mb-all,all,fresh,1,5,2,baseline-dta,0.048,0.145,291979264,0.32637599999999994,
screen-default,100mb-all,all,fresh,1,5,3,baseline-arrow,0.03,0.097,382173184,0.278974,
screen-default,100mb-all,all,fresh,1,5,4,candidate-dta,0.047,0.144,293404672,0.32394199999999995,
screen-default,100mb-all,all,fresh,1,5,5,candidate-arrow,0.032,0.1,377028608,0.28262699999999996,
screen-default,100mb-all,all,fresh,1,6,1,stata,0.011,,144572416,0.026289,
screen-default,100mb-all,all,fresh,1,6,2,candidate-arrow,0.03,0.099,378929152,0.281512,
screen-default,100mb-all,all,fresh,1,6,3,candidate-dta,0.047,0.144,294928384,0.330137,
screen-default,100mb-all,all,fresh,1,6,4,baseline-arrow,0.031,0.098,379355136,0.279349,
screen-default,100mb-all,all,fresh,1,6,5,baseline-dta,0.047,0.144,294092800,0.325122,
screen-default,india-all,all,fresh,1,1,1,baseline-dta,0.748,5.428,5237194752,5.630106,
screen-default,india-all,all,fresh,1,1,2,baseline-arrow,0.574,4.516,10279141376,4.730134,
screen-default,india-all,all,fresh,1,1,3,candidate-dta,0.75,5.428,5233901568,5.63159,
screen-default,india-all,all,fresh,1,1,4,candidate-arrow,0.576,4.585,10280157184,4.795089,
screen-default,india-all,all,fresh,1,1,5,stata,0.473,,5256871936,0.50419,
screen-default,india-all,all,fresh,1,2,1,baseline-arrow,0.578,4.549,10279108608,4.758477,
screen-default,india-all,all,fresh,1,2,2,candidate-dta,0.751,5.418,5235884032,5.6213239999999995,
screen-default,india-all,all,fresh,1,2,3,candidate-arrow,0.571,4.527,10281189376,4.7370339999999995,
screen-default,india-all,all,fresh,1,2,4,stata,0.472,,5256724480,0.5023489999999999,
screen-default,india-all,all,fresh,1,2,5,baseline-dta,0.753,5.462,5237030912,5.6733210000000005,
screen-default,india-all,all,fresh,1,3,1,candidate-dta,0.752,5.419,5236457472,5.622903,
screen-default,india-all,all,fresh,1,3,2,candidate-arrow,0.586,4.435,10280615936,4.64571,
screen-default,india-all,all,fresh,1,3,3,stata,0.473,,5256757248,0.503859,
screen-default,india-all,all,fresh,1,3,4,baseline-dta,0.75,5.438,5237407744,5.643002,
screen-default,india-all,all,fresh,1,3,5,baseline-arrow,0.58,4.543,10279272448,4.754384,
screen-default,india-all,all,fresh,1,4,1,candidate-arrow,0.57,4.548,10278813696,4.758819,
screen-default,india-all,all,fresh,1,4,2,stata,0.474,,5256757248,0.5048549999999999,
screen-default,india-all,all,fresh,1,4,3,baseline-dta,0.765,5.473,5233590272,5.676799,
screen-default,india-all,all,fresh,1,4,4,baseline-arrow,0.568,4.524,10280534016,4.741626999999999,
screen-default,india-all,all,fresh,1,4,5,candidate-dta,0.746,5.427,5235507200,5.630297,
screen-default,india-all,all,fresh,1,5,1,stata,0.472,,5256839168,0.5034639999999999,
screen-default,india-all,all,fresh,1,5,2,baseline-dta,0.747,5.431,5236506624,5.633767,
screen-default,india-all,all,fresh,1,5,3,baseline-arrow,0.572,4.566,10277896192,4.77538,
screen-default,india-all,all,fresh,1,5,4,candidate-dta,0.751,5.444,5236785152,5.64734,
screen-default,india-all,all,fresh,1,5,5,candidate-arrow,0.587,4.535,10281418752,4.759447,
screen-default,india-all,all,fresh,1,6,1,stata,0.473,,5256855552,0.503721,
screen-default,india-all,all,fresh,1,6,2,candidate-arrow,0.57,4.613,10278649856,4.822557,
screen-default,india-all,all,fresh,1,6,3,candidate-dta,0.75,5.425,5235802112,5.630374000000001,
screen-default,india-all,all,fresh,1,6,4,baseline-arrow,0.596,4.608,10279632896,4.817786,
screen-default,india-all,all,fresh,1,6,5,baseline-dta,0.748,5.407,5235982336,5.611255,
screen-default,india-30-scattered-known,known,fresh,1,1,1,baseline-dta,0.266,0.341,232144896,0.505343,
screen-default,india-30-scattered-known,known,fresh,1,1,2,baseline-arrow,0.071,0.094,265846784,0.25812999999999997,
screen-default,india-30-scattered-known,known,fresh,1,1,3,candidate-dta,0.265,0.337,232046592,0.5019049999999999,
screen-default,india-30-scattered-known,known,fresh,1,1,4,candidate-arrow,0.071,0.093,267485184,0.258023,
screen-default,india-30-scattered-known,known,fresh,1,1,5,stata,0.322,,80789504,0.337285,
screen-default,india-30-scattered-known,known,fresh,1,2,1,baseline-arrow,0.07,0.094,266240000,0.257258,
screen-default,india-30-scattered-known,known,fresh,1,2,2,candidate-dta,0.265,0.338,232341504,0.502871,
screen-default,india-30-scattered-known,known,fresh,1,2,3,candidate-arrow,0.072,0.093,266010624,0.25747699999999996,
screen-default,india-30-scattered-known,known,fresh,1,2,4,stata,0.317,,80904192,0.332434,
screen-default,india-30-scattered-known,known,fresh,1,2,5,baseline-dta,0.264,0.338,232128512,0.502281,
screen-default,india-30-scattered-known,known,fresh,1,3,1,candidate-dta,0.264,0.338,232210432,0.502889,
screen-default,india-30-scattered-known,known,fresh,1,3,2,candidate-arrow,0.071,0.094,265732096,0.25797,
screen-default,india-30-scattered-known,known,fresh,1,3,3,stata,0.317,,80904192,0.333456,
screen-default,india-30-scattered-known,known,fresh,1,3,4,baseline-dta,0.264,0.337,232128512,0.501172,
screen-default,india-30-scattered-known,known,fresh,1,3,5,baseline-arrow,0.071,0.094,266027008,0.258221,
screen-default,india-30-scattered-known,known,fresh,1,4,1,candidate-arrow,0.073,0.096,265961472,0.264723,
screen-default,india-30-scattered-known,known,fresh,1,4,2,stata,0.317,,81002496,0.332438,
screen-default,india-30-scattered-known,known,fresh,1,4,3,baseline-dta,0.265,0.337,232161280,0.502945,
screen-default,india-30-scattered-known,known,fresh,1,4,4,baseline-arrow,0.071,0.094,265928704,0.257183,
screen-default,india-30-scattered-known,known,fresh,1,4,5,candidate-dta,0.263,0.335,234029056,0.5001789999999999,
screen-default,india-30-scattered-known,known,fresh,1,5,1,stata,0.316,,80887808,0.33183199999999996,
screen-default,india-30-scattered-known,known,fresh,1,5,2,baseline-dta,0.268,0.341,232062976,0.505162,
screen-default,india-30-scattered-known,known,fresh,1,5,3,baseline-arrow,0.07,0.092,265928704,0.256316,
screen-default,india-30-scattered-known,known,fresh,1,5,4,candidate-dta,0.264,0.338,232079360,0.5019359999999999,
screen-default,india-30-scattered-known,known,fresh,1,5,5,candidate-arrow,0.071,0.094,265814016,0.258766,
screen-default,india-30-scattered-known,known,fresh,1,6,1,stata,0.317,,80887808,0.33281099999999997,
screen-default,india-30-scattered-known,known,fresh,1,6,2,candidate-arrow,0.071,0.094,265994240,0.25810999999999995,
screen-default,india-30-scattered-known,known,fresh,1,6,3,candidate-dta,0.264,0.338,232030208,0.501309,
screen-default,india-30-scattered-known,known,fresh,1,6,4,baseline-arrow,0.071,0.094,265814016,0.25784799999999997,
screen-default,india-30-scattered-known,known,fresh,1,6,5,baseline-dta,0.265,0.338,232538112,0.501674,
screen-default,mixed-all,all,fresh,1,1,1,baseline-dta,0.018,0.022,108609536,0.18258699999999997,
screen-default,mixed-all,all,fresh,1,1,2,baseline-arrow,0.018,0.023,111149056,0.182254,
screen-default,mixed-all,all,fresh,1,1,3,candidate-dta,0.017,0.022,108576768,0.18093700000000001,
screen-default,mixed-all,all,fresh,1,1,4,candidate-arrow,0.017,0.022,111165440,0.178853,
screen-default,mixed-all,all,fresh,1,1,5,stata,0.001,,40484864,0.016979,
screen-default,mixed-all,all,fresh,1,2,1,baseline-arrow,0.017,0.023,111149056,0.178535,
screen-default,mixed-all,all,fresh,1,2,2,candidate-dta,0.018,0.022,108691456,0.176961,
screen-default,mixed-all,all,fresh,1,2,3,candidate-arrow,0.016,0.022,111067136,0.17749399999999999,
screen-default,mixed-all,all,fresh,1,2,4,stata,0.001,,40566784,0.01661,
screen-default,mixed-all,all,fresh,1,2,5,baseline-dta,0.017,0.022,110624768,0.178674,
screen-default,mixed-all,all,fresh,1,3,1,candidate-dta,0.017,0.022,108756992,0.1781,
screen-default,mixed-all,all,fresh,1,3,2,candidate-arrow,0.017,0.021,111149056,0.177665,
screen-default,mixed-all,all,fresh,1,3,3,stata,0.001,,40419328,0.016626,
screen-default,mixed-all,all,fresh,1,3,4,baseline-dta,0.017,0.022,108527616,0.177202,
